,Rn
1336,9.380203639723499
1337,7.654127407420975
1338,6.160997175376865
1339,9.783628683012106
1340,7.078119252801589
1341,8.701991334732813
1342,12.795641560577362
1343,11.484466076187536
1344,5.905234036962633
1345,5.885178744323505
1346,6.914271838483762
1347,5.705679895945148
1348,5.7068587009376675
1349,5.65596053592753
1350,5.598163072081877
1351,5.977902428642346
1352,10.899026507084296
1353,11.352884579485725
1354,10.804188177910913
1355,9.274979685803494
1356,6.720912704895118
1357,5.2635156449813625
1358,6.684020618730433
1359,5.665554956435116
1360,5.083161749335231
1361,6.351932444409751
1362,9.515541999566945
1363,7.42730438537099
1364,7.932917071918018
1365,8.821311389213365
1366,8.141977985477222
1367,4.976562043007413
1368,8.786038353645411
1369,7.70663817039263
1370,4.863110293902227
1371,5.674738889042131
1372,6.744317166994058
1373,6.747875755772661
1374,8.515882529156626
1375,8.066529528401151
1376,4.852008180966052
1377,4.800832585065941
1378,8.272651737923198
1379,4.835849884003126
1380,5.8288520708786695
1381,4.114630686056103
1382,5.881665130554861
1383,5.994224379877819
1384,5.977905001659472
1385,5.600377867136077
1386,6.351734438791053
1387,5.495389150592581
1388,5.158982569875222
1389,3.7644256748072964
1390,6.402470573850037
1391,5.543534542270031
1392,4.864848996721097
1393,3.544501068346353
1394,4.822198231145682
1395,3.688014868935227
1396,4.792658651423681
1397,4.6700814239244295
1398,3.9959587598592248
1399,3.352309749371966
1400,4.697460961260402
1401,3.786012052820972
1402,3.3196226229473753
1403,3.901682047897583
1404,3.630386904665567
1405,3.5673569949254427
1406,3.581624671424888
1407,3.287584668504455
1408,3.102304143138184
1409,2.779700582011575
1410,3.216250107631322
1411,3.088072122407069
1412,2.5852552614159157
1413,2.838695711282404
1414,2.452847966047229
1415,2.466620399165481
1416,2.9134087273739384
1417,2.865434768246123
1418,2.471103645321256
1419,2.4795586792310695
1420,2.41016032879854
1421,2.3184164711963096
1422,2.6028011326731404
1423,2.448648532349468
1424,1.9495794294766124
1425,1.5700644743751546
1426,2.0083984459706246
1427,1.572190129602169
1428,1.8027571176410717
1429,2.3486506356318597
1430,1.814685419909087
1431,2.336059812906332
1432,1.4209801505424347
1433,1.531180353248657
1434,1.896413454206158
1435,2.3457618324818847
1436,2.2702799262089632
1437,2.220451208188491
1438,1.4933230591938909
1439,1.7417664015309091
1440,0.9913849059080908
1441,1.3963830801614767
1442,2.2483298849195035
1443,1.598376069864429
1444,1.4793628502920857
1445,1.4540796778754919
1446,1.9214342198697474
1447,0.9469494001571181
1448,1.8766608304358066
1449,0.8367051491904309
1450,1.9749894851113083
1451,2.0519782442410084
1452,1.316018229843693
1453,1.4489091042032465
1454,1.4795218661861158
1455,1.5891544584293538
1456,1.5725467264579551
1457,1.7727792936972957
1458,1.444695722589703
1459,1.915707298898079
1460,1.7638705208888572
1461,2.2984024526465374
1462,2.200840366747623
1463,2.3403238939720037
1464,1.8515843629916784
1465,1.9544362444033831
1466,2.0139566912390015
1467,1.7377882636405904
1468,1.9385119094284287
1469,2.101316661468669
1470,1.9485054743513235
1471,2.11545013606547
1472,2.0633808317569633
1473,1.940295131148428
1474,2.23645113302355
1475,2.398248007765055
1476,2.505481987767191
1477,2.1766739218653237
1478,2.3086401075314162
1479,2.378231263837045
1480,2.6576475613317214
1481,2.5744649084881024
1482,2.6524919516059597
1483,2.744333635997368
1484,3.020948811756046
1485,3.025440355543769
1486,3.009301008833501
1487,3.087531350754105
1488,2.938572466704085
1489,3.298186557886936
1490,3.516820692310729
1491,3.3421297185629886
1492,3.5287006177625972
1493,3.1087994165008768
1494,3.1621415900777636
1495,3.1850822987513854
1496,3.9158318180351053
1497,3.5144527654273894
1498,3.8257234552405084
1499,3.518283214351298
1500,3.8038086596656426
1501,3.3304531318357786
1502,3.413542859005617
1503,3.4299954695663666
1504,4.023086326979403
1505,3.524871130206782
1506,5.304089522493443
1507,4.8115506457951875
1508,3.6223654531346035
1509,4.741824457666079
1510,4.958611437577284
1511,5.329912294719075
1512,6.358800933522963
1513,6.644771878244533
1514,6.314623944854249
1515,5.576700657520897
1516,6.017078905448723
1517,6.2778733740155666
1518,4.098701567444976
1519,4.139232170144165
1520,4.216045928474735
1521,7.029298536798598
1522,7.407594090946152
1523,7.329375748340702
1524,5.592888936238529
1525,5.313221727959435
1526,7.505685671488543
1527,7.077322446420693
1528,7.36333155671114
1529,7.738142520304974
1530,7.711074644193613
1531,5.616203477172503
1532,7.471137044040768
1533,4.729561938851491
1534,6.525758325950514
1535,8.461023784742807
1536,9.0701656654292
1537,7.720663137768212
1538,7.681731136055018
1539,5.035679338116479
1540,6.017450399360065
1541,6.431794621037815
1542,9.503804431050956
1543,8.800680329500022
1544,6.59660473120847
1545,10.041547461988639
1546,7.299304805439574
1547,6.419959947010578
1548,10.626988277865411
1549,9.750676864811606
1550,9.86949013146521
1551,8.983023622028078
1552,5.5916459796543325
1553,9.082600441748962
1554,11.50519689757305
1555,10.814879665734109
1556,8.509151868169795
1557,6.025577752197599
1558,9.961977605868412
1559,9.455858765212648
1560,6.728313773713516
1561,11.626409447820153
1562,10.499121465787049
1563,10.333720589194147
1564,10.234230926934355
1565,11.07593985951345
1566,10.384914234922512
1567,12.713156819205356
1568,6.2793252156680355
1569,6.804136920278505
1570,12.472622164613774
1571,9.966485961971742
1572,6.439444770419691
1573,12.129559138240985
1574,12.192166574456904
1575,11.263015100628262
1576,6.576521562402877
1577,6.621157830522734
1578,8.010399233259385
1579,7.574549039776768
1580,6.799466319262215
1581,11.302456875653704
1582,11.864408540895756
1583,10.273118502453944
1584,8.32342465439053
1585,10.620407648694187
1586,7.352620477983392
1587,12.217985335863137
1588,14.076261537746607
1589,6.954505365875528
1590,7.029854401259698
1591,7.0384238985421606
1592,7.020927032527171
1593,13.985834175432554
1594,13.262902310998683
1595,9.667684453578127
1596,11.98819856412987
1597,14.548122315073734
1598,11.422850915422938
1599,7.030987864400577
1600,7.175924063526445
1601,7.243145068443605
1602,13.452900771258225
1603,10.29533377720667
1604,14.703794391228172
1605,7.264612787675361
1606,8.00222545392041
1607,7.325216769094013
1608,9.916178208303542
1609,7.420562972921179
1610,7.346284934918824
1611,7.368076899990515
1612,7.37842681856353
1613,10.610655949701606
1614,13.750461305560586
1615,14.867792585905711
1616,15.382890095411959
1617,13.848820463106161
1618,12.358899868521819
1619,14.161520908776689
1620,14.86082138088205
1621,10.015728613108688
1622,14.37131839384391
1623,13.011522312727882
1624,9.615689006409498
1625,15.938912602138444
1626,11.063213558535773
1627,9.745432149019363
1628,13.02864698073643
1629,14.295232540531588
1630,15.795409724124514
1631,16.242212110171074
1632,15.369448261001985
1633,12.629462875786825
1634,7.575003903409936
1635,7.5360501914937315
1636,7.527098938394597
1637,7.525012794765173
1638,7.492322161521927
1639,12.108852599388744
1640,7.716679994009569
1641,7.802739063056052
1642,14.913930792768312
1643,14.797960761038729
1644,7.5746599759075295
1645,13.029814479331801
1646,15.678515081905328
1647,11.056776328069189
1648,7.465896829362161
1649,7.492745093759537
1650,7.511653827121155
1651,7.4779507137843275
1652,7.431790930393294
1653,7.455310760869017
1654,7.463744533064903
1655,7.52956426182722
1656,7.833946997512843
1657,9.73558814420436
1658,7.816677791892834
1659,7.355708235597457
1660,7.354362638630195
1661,8.82681560294176
1662,9.00595452790489
1663,13.721356553803595
1664,7.233218320953525
1665,7.236522931623727
1666,7.221175468098117
1667,7.677145752701495
1668,7.225039223381396
1669,7.879839537038317
1670,10.948173758695166
1671,7.160627773474687
1672,7.128480297299211
1673,7.116094324496371
1674,7.0915232244079425
1675,7.150100927119575
1676,10.075648287792266
1677,16.49142324974864
1678,7.842450435240821
1679,7.292203980359066
1680,9.864101812667258
1681,7.039152659437629
1682,14.278240742042449
1683,14.962863679098891
1684,7.019512436299461
1685,10.803680186185991
1686,10.84224654827316
1687,12.660092883962632
1688,9.993877530315581
1689,6.653137215716912
1690,6.582958002204977
1691,8.951171885037159
1692,7.492554056438318
1693,12.186345264410903
1694,8.210141929485843
1695,10.359271828500887
1696,6.3530469518123835
1697,7.209946160382472
1698,6.275302768483446
1699,8.021712225572017
1700,12.73611805808531
1701,11.049573727395552
1702,6.751298149595188
1703,12.726757664185326
1704,13.102740685726307
1705,6.011648663198117
1706,7.648018899643106
1707,5.92163793606152
1708,10.436735985588385
1709,12.367523630663463
1710,9.281409064086075
1711,5.578635115736145
1712,5.593072056718968
1713,5.6344856286930805
1714,5.64189095942504
1715,5.596309641072863
1716,6.1960723003072244
1717,8.906483775620298
1718,11.155779213560658
1719,11.15259924323672
1720,5.432062839861526
1721,5.275751289505652
1722,5.183128568227736
1723,6.781705823343561
1724,7.866440449122034
1725,9.571215079731747
1726,8.710272689738403
1727,9.301127000269371
1728,9.413254179008028
1729,9.13751377170983
1730,9.381116404992625
1731,6.079679502573847
1732,4.744655906429513
1733,8.38542919856907
1734,6.840343465062098
1735,7.408698389342794
1736,8.064564850853216
1737,7.853332643647087
1738,6.15188814442731
1739,6.7401207144481
1740,7.576398713556182
1741,7.184476147571108
1742,5.373405096552417
1743,6.023531713984149
1744,6.69279350088734
1745,4.024580420818864
1746,6.902100240821153
1747,4.041636001009987
1748,5.7857122874629106
1749,4.796390389244097
1750,5.595931362284623
1751,5.9873081757181
1752,6.3075324142543865
1753,4.856830841595548
1754,3.7260635986428627
1755,3.726968045244349
1756,4.997756399024976
1757,3.514856752511032
1758,4.750646728546401
1759,4.8756581126335865
1760,4.875926050497863
1761,4.411875863650847
1762,3.4125730742709863
1763,3.6305152853284364
1764,4.522645649245262
1765,4.75309286027401
1766,4.892820638303625
1767,3.255297599475049
1768,4.797022775355969
1769,3.2498129615268487
1770,3.1422274264516354
1771,3.127056660481423
1772,3.0484822548549553
1773,3.0069468049911814
1774,3.3460827002314706
1775,2.9789315595967487
1776,3.259023639349669
1777,2.7925873055182397
1778,2.624992101631203
1779,2.479380271983098
1780,2.717466794080182
1781,2.7287564439254806
1782,3.353515960771841
1783,2.718240282045592
1784,1.8910252978583273
1785,1.7300470018288454
1786,2.4711848658300313
1787,2.416803537991707
1788,1.8057801841252958
1789,1.7382765055258202
1790,2.276670678263189
1791,2.4865617579956028
1792,3.0175119427148083
1793,2.506070309694664
1794,2.448508485932381
1795,2.4314817361960737
1796,2.420640565244973
1797,2.4071872887721906
1798,2.092380800335581
1799,1.8223419415373652
1800,2.2430238960535225
1801,2.2409107282162566
1802,2.226335630894469
1803,2.280355865823836
1804,1.5738247312162246
1805,1.5972519673822267
1806,1.8145400038974158
1807,1.670850763511397
1808,1.327767409393191
1809,1.3492502588894348
1810,1.3587220632728432
1811,1.2402480913859613
1812,1.0556625894202831
1813,0.946215364920107
1814,1.0754876117956167
1815,1.6866778084161789
1816,1.1058502521470848
1817,1.194747668302723
1818,1.3868752153580468
1819,1.2510600226118491
1820,1.2726403146030894
1821,1.3676687960933807
1822,1.8396441695932397
1823,2.249340858324227
1824,2.064482733441081
1825,1.5417228446526412
1826,1.881371485092151
1827,2.137165008721253
1828,1.8279859257099025
1829,1.829437605643812
1830,1.5764293329976464
1831,1.8712795890322953
1832,1.947669907364566
1833,1.8552582648038314
1834,1.928350589480746
1835,1.76186379157342
1836,1.9233343566510595
1837,1.8920154788642876
1838,2.1597379370723333
1839,1.820969188081274
1840,2.4538923814958267
1841,2.573163059888619
1842,2.6110123202544164
1843,2.7516871922141477
1844,2.6612794707293177
1845,2.6788494469962534
1846,2.726717550089003
1847,2.9604299813721227
1848,2.703559346397534
1849,2.785425939362886
1850,3.01074185388007
1851,2.98409436701984
1852,3.1964081180153565
1853,3.256814428404902
1854,3.3760833117801647
1855,3.0432884304689045
1856,3.477601880581764
1857,3.8175670820354277
1858,3.8964599823649833
1859,3.7542960669406726
1860,3.597959330060788
1861,3.350452715454259
1862,3.6196908183415353
1863,3.9691303472018733
1864,4.375720396726677
1865,4.27450432367508
1866,4.007555833033893
1867,4.298732533470113
1868,4.600752445088565
1869,4.091258893387791
1870,4.272457498988655
1871,4.372305281811819
1872,4.63070275924746
1873,5.17486274452744
1874,5.392327812821099
1875,5.431306007377962
1876,5.213058844331585
1877,4.396013928144701
1878,5.618587521487406
1879,5.529895538953293
1880,4.010537124763168
1881,3.9932986258267604
1882,4.039182750743684
1883,7.03693100308858
1884,4.415541583043278
1885,7.002399293241655
1886,6.854859759681339
1887,4.38170225046054
1888,4.356619039911351
1889,4.486021841762237
1890,4.4675559799390445
1891,6.140391084169774
1892,7.116877504986315
1893,6.599847326969774
1894,4.595575515861167
1895,5.724031223985028
1896,8.067420845537121
1897,8.625271616297987
1898,8.337504866394676
1899,8.104475938658297
1900,8.727245812994656
1901,5.294993973022995
1902,6.17841451728641
1903,5.026443412578222
1904,8.858826400447118
1905,9.205764590115356
1906,8.412899630767946
1907,6.00236490177857
1908,5.30231934474595
1909,9.220477660077416
1910,9.210904959016908
1911,9.78296315097521
1912,9.210668321959439
1913,9.172757328571475
1914,7.4708119753403315
1915,5.575542280084638
1916,8.284944227428856
1917,10.264419880279588
1918,7.949914421323382
1919,6.35170917483609
1920,10.630665239345078
1921,10.622285379772718
1922,9.487532704311784
1923,11.483582215430628
1924,10.27367832923713
1925,11.513170740608164
1926,6.082929375641051
1927,6.141620673478702
1928,7.757249717997844
1929,6.456340074347445
1930,12.005170201989127
1931,10.52059737885463
1932,7.692887987300808
1933,12.913335668150298
1934,12.16323686899334
1935,11.299374903969412
1936,8.635298814734385
1937,6.577701434135222
1938,9.769281786400605
1939,11.988046398789727
1940,12.295651211541319
1941,6.758504580417922
1942,13.305005933628122
1943,12.030609859507816
1944,12.31356372014336
1945,8.834054713023374
1946,14.419416393125589
1947,10.456469556350926
1948,7.121218583595209
1949,6.919363505136709
1950,14.091337490398068
1951,13.88669082666099
1952,13.466059659381504
1953,12.96709581910168
1954,12.158895746825237
1955,9.722872587561113
1956,7.203834769153639
1957,7.220399664036858
1958,14.620515240833273
1959,11.964931558210502
1960,7.1843606891389395
1961,13.50367323634914
1962,14.144180130589678
1963,10.15383743296768
1964,14.771423632901106
1965,14.25128920189622
1966,15.533527581748608
1967,14.654137440805384
1968,15.290991191377667
1969,13.476352157645982
1970,10.71709797211486
1971,14.491781493273532
1972,13.704391036058519
1973,13.114145357999792
1974,7.402307822658302
1975,10.202035953860813
1976,7.402070459780811
1977,10.320116217489435
1978,10.59713538367889
1979,7.552194723466987
1980,13.645880440287796
1981,12.348951838105048
1982,15.669560683369927
1983,15.045660030359969
1984,12.307113418720236
1985,9.994295565725515
1986,9.214084694440315
1987,13.507398500433204
1988,10.25818967486064
1989,7.756823861347516
1990,7.867761913086325
1991,7.629250951502901
1992,7.584741691643327
1993,9.165550789065616
1994,16.32621606899135
1995,11.408443292916372
1996,10.365502198600742
1997,14.130097284739701
1998,7.689681137587483
1999,8.71527895906106
2000,13.17521129010715
2001,7.524655717724131
2002,9.019270716222785
2003,8.03067473259858
2004,8.175048547964971
2005,7.7007642333535955
2006,14.376738101594453
2007,8.029870864047203
2008,14.551731432476217
2009,14.11897032200725
2010,14.804125006787368
2011,13.642484930995405
2012,7.61633344474013
2013,7.50989905749446
2014,11.351834526474587
2015,16.751237085703917
2016,14.490537789733267
2017,7.601248046603054
2018,10.181854157316186
2019,13.713904410849604
2020,7.663158399393059
2021,7.556402561908624
2022,7.3717596811868304
2023,7.327076775796057
2024,8.33179708704686
2025,7.350063546870149
2026,12.156581145277581
2027,15.850159155344741
2028,7.349983624390551
2029,7.422844516423847
2030,10.80750072670784
2031,12.47497938824064
2032,15.220943923480524
2033,15.977916711303681
2034,15.996890816020036
2035,14.560677317699746
2036,16.305350454077676
2037,13.501969489670328
2038,15.635105927355571
2039,10.285090551584531
2040,7.08590784881716
2041,7.364633274114327
2042,7.021011301437659
2043,16.43703694714001
2044,8.040131111681275
2045,15.506520200221308
2046,15.452077436997081
2047,14.045288590406432
2048,6.885903909175657
2049,14.038417042674913
2050,8.863268255948022
2051,7.34019903483255
2052,13.318794167901466
2053,6.695378867694487
2054,6.66767406070911
2055,6.77514214872031
2056,8.767789863967659
2057,8.194072604463962
2058,6.833161953758897
2059,10.815603460206505
2060,6.7435085491047015
2061,6.372578951048795
2062,6.494899663501983
2063,9.055831067293008
2064,6.312754791260992
2065,6.2829623334197615
2066,6.469071564074286
2067,6.800306427430362
2068,6.101913650451834
2069,7.114618649031355
2070,6.835595246006034
2071,6.265095905709919
2072,10.582590590804845
2073,8.845398966212883
2074,9.937292537123035
2075,11.413158045622264
2076,11.45597181553568
2077,8.623397380387388
2078,6.4237707984459
2079,7.315322603972428
2080,10.76121889636816
2081,7.15424984539148
2082,6.214131046156764
2083,5.520329188067593
2084,5.698361657171251
2085,5.407673846591557
2086,5.297136353411022
2087,9.180807912211499
2088,9.343168546666899
2089,9.902028718597201
2090,9.380654553119388
2091,10.129837205730638
2092,9.95094036088538
2093,9.992631562721051
2094,9.684570436064622
2095,8.117982995642684
2096,5.0259000395849505
2097,8.462201109073884
2098,7.8649309987996165
2099,8.2132284662144
2100,7.858165777733324
2101,8.928990986039153
2102,8.476549932852372
2103,8.084679852528991
2104,6.926739782054601
2105,6.3661950875745905
2106,8.236813921284106
2107,7.740696421597254
2108,6.8653676932619945
2109,6.142907584598168
2110,4.466897190546041
2111,6.678893240888433
2112,5.938000512623912
2113,5.228193003015431
2114,5.85337981908789
2115,6.52441947534728
2116,4.864306383406133
2117,5.494242437080109
2118,5.462100260558463
2119,4.778835131444794
2120,5.8405541107737715
2121,3.767471532757097
2122,4.8413313877040975
2123,4.276080190230607
2124,5.064080125275177
2125,5.219332564521025
2126,3.6346819303473885
2127,4.7021006336864195
2128,4.612035786317443
2129,3.6643849865394094
2130,3.8377820300350933
2131,4.041688533687498
2132,4.127540913978314
2133,4.059683520456117
2134,3.294759859376168
2135,4.0822960927815375
2136,3.3407697812769257
2137,3.5536180697261956
2138,3.068526434729178
2139,3.4286112860580893
2140,3.121237575729732
2141,3.3922414709081123
2142,3.147614840166745
2143,2.8183839647139335
2144,2.639190560408621
2145,2.9887539143315953
2146,2.6582192364151647
2147,2.4343352539948038
2148,2.590731788613282
2149,2.3999859033676447
2150,2.179232282855291
2151,2.2305644066519568
2152,2.447651896034074
2153,2.5798871553138802
2154,2.5062630484121895
2155,2.032663001354936
2156,1.9047830173245757
2157,1.4482379026249559
2158,2.071726370379902
2159,1.7615738644266408
2160,1.781954603920874
2161,2.3975078763369657
2162,2.0988330271276716
2163,2.1814264870311635
2164,1.2968476430017208
2165,1.8753322714736589
2166,1.5992961147663838
2167,2.225856246152188
2168,1.5767175621479996
2169,1.573363571659245
2170,1.4491306270107849
2171,1.4268233694175416
2172,1.4044084326990856
2173,0.8763162496574308
2174,2.2462853858181937
2175,2.2783614317693495
2176,1.9207256585283803
2177,1.7804991536297026
2178,1.446075121739197
2179,1.332895539451635
2180,1.0014707127382554
2181,2.104405536556516
2182,1.8946899979866894
2183,1.4329979556424641
2184,1.3199499197204903
2185,1.3051494450376948
2186,1.5503054790391362
2187,1.2320052376132695
2188,2.292125561108581
2189,2.3152552002620626
2190,1.8061403959828164
2191,1.6345269753967138
2192,1.963351955628939
2193,1.6963060863997477
2194,1.74148088620458
2195,1.7189229074083343
2196,1.5752441295142603
2197,1.6417977246411484
2198,1.7950462095926643
2199,1.6729653655641412
2200,1.786451731625446
2201,1.7550974534934634
2202,1.9626116317173974
2203,2.1329633883426045
2204,2.4085804988558035
2205,2.3220389331713083
2206,2.65954565253565
2207,2.481886845519356
2208,2.6573920427989846
2209,2.492504990405358
2210,2.591761152972323
2211,2.7034553949177575
2212,2.7670917723050272
2213,2.750533827960042
2214,2.8075372559609653
2215,2.8176817716169467
2216,2.8983338003482286
2217,3.0497117002157816
2218,3.2448343758178115
2219,3.241523967445673
2220,3.4465771489148267
2221,3.0841191896637605
2222,3.966768706414621
2223,3.0552339712185392
2224,3.4254612305281373
2225,3.373731577473731
2226,4.135350080370083
2227,3.3013723774783768
2228,4.184015917908108
2229,4.231956032762146
2230,4.40026777967592
2231,4.152443561411547
2232,4.4532323361933726
2233,4.805436184273155
2234,3.633166809193886
2235,4.572713838309674
2236,4.296968566239844
2237,4.599864708841807
2238,5.396737084054416
2239,4.391943341259655
2240,4.097491323164146
2241,5.2565206126354065
2242,5.313199796819944
2243,5.597114727786687
2244,5.238984693931723
2245,5.777890384912855
2246,6.0892909061663385
2247,5.802673957410056
2248,5.042541758512354
2249,6.244016422090353
2250,5.067057202177926
2251,6.0312999953806
2252,6.6246991890384574
2253,6.393009483803705
2254,6.262358173547926
2255,6.599903795881816
2256,6.03768287031898
2257,6.701913624180352
2258,6.681789250442261
2259,7.806540042349956
2260,7.416332944998066
2261,8.221422242351425
2262,5.838119948168738
2263,4.867622367458284
2264,7.80530079952532
2265,7.924440371413403
2266,8.223016623714807
2267,5.72660973663025
2268,8.754925140389215
2269,8.49923057697955
2270,5.360781621127341
2271,9.44964469955432
2272,7.705572806478057
2273,8.650136834260625
2274,8.590836291791998
2275,5.710881491681548
2276,10.164972462729732
2277,9.479897280860374
2278,8.51573662229757
2279,10.452199993624742
2280,7.968224976505105
2281,10.808932729107617
2282,8.18399178433236
2283,6.246612397237167
2284,10.970969499141447
2285,10.148926337768883
2286,8.572450115744335
2287,6.0663707276770165
2288,9.748753379956618
2289,10.504099295396754
2290,11.331928800117474
2291,11.396586886872715
2292,9.925018920753562
2293,11.485009745293501
2294,10.873257437906068
2295,10.960825812803584
2296,8.914023865368403
2297,9.898182340283741
2298,6.7859229740496625
2299,6.997184364484589
2300,11.407837808586429
2301,7.022800645591701
2302,12.797881413111424
2303,11.872639230177246
2304,7.192581320149629
2305,13.301013678626315
2306,11.519041448469999
2307,11.397394757445355
2308,13.524312137957214
2309,12.501863597462478
2310,11.597100820397149
2311,11.786782180435667
2312,11.392465331576803
2313,9.229281074739292
2314,10.94300970526733
2315,14.156972185847424
2316,13.247222777505815
2317,13.919086839029486
2318,13.220521319757696
2319,13.797198159693016
2320,10.71170030273441
2321,10.731840388723095
2322,14.00292183074971
2323,13.288738417963582
2324,11.16960027011039
2325,8.122847112666687
2326,10.022433990002044
2327,12.38279959063349
2328,15.499495979481278
2329,9.394458062590564
2330,8.534625301373751
2331,13.962482472117895
2332,13.592638149757445
2333,13.14095442574188
2334,15.972105400213213
2335,15.73234597496856
2336,9.12468845903166
2337,13.309495883653854
2338,8.211497734626066
2339,8.08279743674565
2340,11.498622184484697
2341,14.491734027725764
2342,14.66356471315041
2343,12.651713092711535
2344,13.736122357908114
2345,15.95297283983135
2346,13.31867829546454
2347,13.79803474181682
2348,8.90103867822155
2349,10.080107468895326
2350,12.011844381393384
2351,13.204958072708664
2352,15.322880329353334
2353,8.2817038306223
2354,8.075003568095182
2355,10.150355457720515
2356,8.033825484543542
2357,15.428314661030631
2358,15.689473725010224
2359,11.345077602057852
2360,8.04413058294608
2361,11.601448318503646
2362,11.950935051575602
2363,8.940604473660827
2364,8.423166594735527
2365,9.05429323725373
2366,14.559715534673606
2367,14.542966712213293
2368,15.303842879616148
2369,9.45676567889502
2370,11.891612603617137
2371,10.165459149770214
2372,16.20859141276562
2373,15.846910762912277
2374,8.036397725968344
2375,12.764104109183053
2376,10.282799178617108
2377,11.493832356612181
2378,15.923381270916998
2379,13.350780210554785
2380,9.43607546821421
2381,13.379198761504824
2382,9.315033743428135
2383,8.575834786304817
2384,7.694146339443033
2385,8.056075440937299
2386,8.445257322670415
2387,7.773406664124046
2388,15.708409272139782
2389,14.550303807553231
2390,11.331785067290141
2391,12.48157534314452
2392,14.534313565541137
2393,9.84765682540159
2394,7.847852815410035
2395,8.316309708822198
2396,13.576513605142779
2397,14.945931112495979
2398,15.729338054027625
2399,15.308774728534967
2400,7.5157594197726425
2401,13.641658618593333
2402,8.512582595508315
2403,12.724368783878734
2404,10.999921904141276
2405,8.079959860153004
2406,13.672760605931586
2407,14.464258946002436
2408,13.932200327854552
2409,13.07865983335882
2410,12.966730226344763
2411,13.271615757440898
2412,13.910590514522012
2413,10.48335510444455
2414,15.046129825496404
2415,14.427153583294722
2416,15.73402443563581
2417,15.19112305608239
2418,13.35102078905226
2419,12.889216164108424
2420,11.069672081298382
2421,9.94095248790186
2422,12.624890833237675
2423,12.651317328492066
2424,6.808327990832289
2425,13.793127551580465
2426,9.030238277323415
2427,13.380167350109195
2428,13.928577928744964
2429,11.497581671357786
2430,12.11573889231719
2431,10.52514498557385
2432,6.595539538556931
2433,12.861238826110181
2434,7.596863874624478
2435,9.754688942802442
2436,10.408124822681135
2437,7.426750287722043
2438,10.308002737848307
2439,9.415885217189532
2440,6.608294535258434
2441,7.898544872308147
2442,11.783667172484163
2443,6.868299796887628
2444,7.424605876099667
2445,6.406048052105044
2446,6.0976667109899685
2447,7.04695055977319
2448,5.938332075338242
2449,11.296527270688646
2450,8.499654798604382
2451,8.997646604932072
2452,10.83884388136818
2453,9.89757679853292
2454,10.236724491851671
2455,9.002177992397073
2456,5.368354178899189
2457,8.022723046306877
2458,5.744850939733799
2459,5.5280539570361915
2460,7.047585712061162
2461,8.802730575591003
2462,5.074175911665252
2463,5.191335494253277
2464,5.148329237598959
2465,6.025971191991909
2466,6.144533244133104
2467,8.416984623131011
2468,8.283476126721064
2469,7.575442090326431
2470,4.626986884741033
2471,5.010228043601778
2472,4.436257185699462
2473,7.456714176523363
2474,7.842812518403668
2475,6.707295217643356
2476,6.15026697353383
2477,6.588980206536594
2478,6.9114158005745745
2479,3.997499517053686
2480,5.043521115471293
2481,6.227057473857541
2482,6.122796525751934
2483,4.863890699435787
2484,4.120396112739382
2485,4.547947511915806
2486,4.529551319444213
2487,3.9833525956616165
2488,5.862287778512825
2489,5.168529245571048
2490,4.3985060577020665
2491,4.898071054861941
2492,4.420067341193556
2493,3.9659963114506276
2494,4.723948380629237
2495,4.680667633783797
2496,4.068624541523257
2497,3.263624598859507
2498,4.303073805463831
2499,4.072341843304922
2500,3.8018034294820504
2501,3.170953420154787
2502,3.044720225851216
2503,3.690418659821826
2504,3.179659785309277
2505,3.4029498356513184
2506,3.0354285840074198
2507,2.8016059636326505
2508,3.1545517592811736
2509,2.6477454324617513
2510,2.829518949094818
2511,2.7986513967796345
2512,2.4279013545961545
2513,2.210152209818329
2514,2.3881910937790085
2515,2.1317199184733804
2516,2.0410965400666035
2517,1.867943638340666
2518,1.8866307168942749
2519,2.4633356757059355
2520,2.2317650361576398
2521,1.7776098548332575
2522,2.4317963840633854
2523,1.9555466543567785
2524,1.5849360121192655
2525,1.7280616279348298
2526,1.8076878613277048
2527,1.579011958486082
2528,1.660048672118334
2529,1.5992278221072072
2530,2.128197817493656
2531,1.423944857141807
2532,1.6274610559825131
2533,1.7491422331181976
2534,2.2964986350276435
2535,2.1905859902135987
2536,1.538215099231623
2537,1.8544460470847683
2538,1.350481514318199
2539,1.3488897849659134
2540,1.2051178407077145
2541,1.6509572481869599
2542,2.2562397307857127
2543,2.26848795150519
2544,1.581449507888129
2545,1.6836132120823386
2546,1.8211050793101915
2547,1.8185273041977776
2548,1.5229662281394116
2549,1.8751987246035462
2550,1.4052438753348078
2551,1.947086717801227
2552,1.8539043390113852
2553,1.3422062718726036
2554,1.3423635680868156
2555,1.5919519585951711
2556,1.4471214059841362
2557,1.498585380372611
2558,1.042182406834593
2559,1.8295249036603054
2560,2.3563258989631417
2561,2.3943681585406864
2562,2.064625656760386
2563,2.1942088439346032
2564,2.3462357987101417
2565,1.6006704547341002
2566,1.7675581937173783
2567,1.8169539799231895
2568,2.172211431305639
2569,1.8367132972038274
2570,2.056249452831567
2571,1.9133576865711186
2572,2.2489444105577885
2573,2.5206252476272732
2574,2.456226651814597
2575,2.381974775651451
2576,2.6674322504368817
2577,2.6853163198564345
2578,2.8087222341667983
2579,2.5723015568556047
2580,2.7794405038496195
